date,store_id,product_id,sales,is_holiday,year,month,day,day_of_week,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30
2021-12-25,1,1,89,0,2021,12,25,7,90,91,86.71428571428571,78.0
2021-12-26,1,1,100,0,2021,12,26,1,94,50,86.57142857142857,77.93333333333334
2021-12-27,1,1,76,0,2021,12,27,2,76,60,87.42857142857143,79.6
2021-12-28,1,1,64,0,2021,12,28,3,81,66,87.42857142857143,80.13333333333334
2021-12-29,1,1,67,0,2021,12,29,4,63,47,85.0,80.06666666666666
2021-12-30,1,1,78,0,2021,12,30,5,71,57,85.57142857142857,80.73333333333333
2021-12-31,1,1,79,0,2021,12,31,6,132,80,86.57142857142857,81.43333333333334
2022-01-01,1,1,67,0,2022,1,1,7,89,73,79.0,81.4
2022-01-02,1,1,61,0,2022,1,2,1,100,73,75.85714285714286,81.2
2022-01-03,1,1,45,0,2022,1,3,2,76,120,70.28571428571429,80.8
2022-01-04,1,1,49,0,2022,1,4,3,64,90,65.85714285714286,78.3
2022-01-05,1,1,51,0,2022,1,5,4,67,0,63.714285714285715,76.93333333333334
2022-01-06,1,1,47,0,2022,1,6,5,78,81,61.42857142857143,78.63333333333334
2022-01-07,1,1,58,0,2022,1,7,6,79,83,57.0,77.5
2022-01-08,1,1,70,0,2022,1,8,7,67,81,54.0,76.66666666666667
2022-01-09,1,1,66,0,2022,1,9,1,61,78,54.42857142857143,76.3
2022-01-10,1,1,50,0,2022,1,10,2,45,101,55.142857142857146,75.9
2022-01-11,1,1,49,0,2022,1,11,3,49,92,55.857142857142854,74.2
2022-01-12,1,1,51,0,2022,1,12,4,51,88,55.857142857142854,72.76666666666667
2022-01-13,1,1,50,0,2022,1,13,5,47,92,55.857142857142854,71.53333333333333
2022-01-14,1,1,58,0,2022,1,14,6,58,70,56.285714285714285,70.13333333333334
2022-01-15,1,1,66,0,2022,1,15,7,70,85,56.285714285714285,69.73333333333333
2022-01-16,1,1,60,0,2022,1,16,1,66,75,55.714285714285715,69.1
2022-01-17,1,1,59,0,2022,1,17,2,50,90,54.857142857142854,68.6
2022-01-18,1,1,44,0,2022,1,18,3,49,94,56.142857142857146,67.56666666666666
2022-01-19,1,1,53,0,2022,1,19,4,51,76,55.42857142857143,65.9
2022-01-20,1,1,0,0,2022,1,20,5,50,81,55.714285714285715,65.13333333333334
2022-01-21,1,1,50,0,2022,1,21,6,58,63,48.57142857142857,62.43333333333333
2022-01-22,1,1,73,0,2022,1,22,7,66,71,47.42857142857143,62.0
2022-01-23,1,1,76,0,2022,1,23,1,60,132,48.42857142857143,62.06666666666667
2022-01-24,1,1,51,0,2022,1,24,2,59,89,50.714285714285715,60.2
2022-01-25,1,1,39,0,2022,1,25,3,44,100,49.57142857142857,58.93333333333333
2022-01-26,1,1,51,0,2022,1,26,4,53,76,48.857142857142854,56.9
2022-01-27,1,1,53,0,2022,1,27,5,0,64,48.57142857142857,56.06666666666667
2022-01-28,1,1,49,0,2022,1,28,6,50,67,56.142857142857146,55.7
2022-01-29,1,1,61,0,2022,1,29,7,73,78,56.0,55.1
2022-01-30,1,1,60,0,2022,1,30,1,76,79,54.285714285714285,54.53333333333333
2022-01-31,1,1,53,0,2022,1,31,2,51,67,52.0,53.9
2022-02-01,1,1,49,0,2022,2,1,3,39,61,52.285714285714285,53.43333333333333
2022-02-02,1,1,51,0,2022,2,2,4,51,45,53.714285714285715,53.03333333333333
2022-02-03,1,1,53,0,2022,2,3,5,53,49,53.714285714285715,53.233333333333334
2022-02-04,1,1,57,0,2022,2,4,6,49,51,53.714285714285715,53.36666666666667
2022-02-05,1,1,59,0,2022,2,5,7,61,47,54.857142857142854,53.56666666666667
2022-02-06,1,1,70,0,2022,2,6,1,60,58,54.57142857142857,53.96666666666667
2022-02-07,1,1,51,0,2022,2,7,2,53,70,56.0,54.36666666666667
2022-02-08,1,1,54,0,2022,2,8,3,49,66,55.714285714285715,53.733333333333334
2022-02-09,1,1,50,0,2022,2,9,4,51,50,56.42857142857143,53.333333333333336
2022-02-10,1,1,47,0,2022,2,10,5,53,49,56.285714285714285,53.333333333333336
2022-02-11,1,1,51,0,2022,2,11,6,57,51,55.42857142857143,53.266666666666666
2022-02-12,1,1,66,0,2022,2,12,7,59,50,54.57142857142857,53.266666666666666
2022-02-13,1,1,56,0,2022,2,13,1,70,58,55.57142857142857,53.8
2022-02-14,1,1,52,0,2022,2,14,2,51,66,53.57142857142857,53.733333333333334
2022-02-15,1,1,45,0,2022,2,15,3,54,60,53.714285714285715,53.266666666666666
2022-02-16,1,1,54,0,2022,2,16,4,50,59,52.42857142857143,52.766666666666666
2022-02-17,1,1,49,0,2022,2,17,5,47,44,53.0,52.6
2022-02-18,1,1,49,0,2022,2,18,6,51,53,53.285714285714285,52.766666666666666
2022-02-19,1,1,66,0,2022,2,19,7,66,0,53.0,52.63333333333333
2022-02-20,1,1,69,0,2022,2,20,1,56,50,53.0,54.833333333333336
2022-02-21,1,1,57,0,2022,2,21,2,52,73,54.857142857142854,55.46666666666667
2022-02-22,1,1,47,0,2022,2,22,3,45,76,55.57142857142857,54.93333333333333
2022-02-23,1,1,45,0,2022,2,23,4,54,51,55.857142857142854,53.96666666666667
2022-02-24,1,1,53,0,2022,2,24,5,49,39,54.57142857142857,53.766666666666666
2022-02-25,1,1,49,0,2022,2,25,6,49,51,55.142857142857146,54.233333333333334
2022-02-26,1,1,70,0,2022,2,26,7,66,53,55.142857142857146,54.166666666666664
2022-02-27,1,1,57,0,2022,2,27,1,69,49,55.714285714285715,54.733333333333334
2022-02-28,1,1,44,0,2022,2,28,2,57,61,54.0,55.0
2022-03-01,1,1,53,0,2022,3,1,3,47,60,52.142857142857146,54.43333333333333
2022-03-02,1,1,59,0,2022,3,2,4,45,53,53.0,54.2
2022-03-03,1,1,47,0,2022,3,3,5,53,49,55.0,54.4
2022-03-04,1,1,53,0,2022,3,4,6,49,51,54.142857142857146,54.333333333333336
2022-03-05,1,1,61,0,2022,3,5,7,70,53,54.714285714285715,54.4
2022-03-06,1,1,71,0,2022,3,6,1,57,57,53.42857142857143,54.666666666666664
2022-03-07,1,1,51,0,2022,3,7,2,44,59,55.42857142857143,55.13333333333333
2022-03-08,1,1,50,0,2022,3,8,3,53,70,56.42857142857143,54.86666666666667
2022-03-09,1,1,51,0,2022,3,9,4,59,51,56.0,54.2
2022-03-10,1,1,50,0,2022,3,10,5,47,54,54.857142857142854,54.2
2022-03-11,1,1,58,0,2022,3,11,6,53,50,55.285714285714285,54.06666666666667
2022-03-12,1,1,71,0,2022,3,12,7,61,47,56.0,54.333333333333336
2022-03-13,1,1,66,0,2022,3,13,1,71,51,57.42857142857143,55.13333333333333
2022-03-14,1,1,55,0,2022,3,14,2,51,66,56.714285714285715,55.63333333333333
2022-03-15,1,1,43,0,2022,3,15,3,50,56,57.285714285714285,55.266666666666666
2022-03-16,1,1,54,0,2022,3,16,4,51,52,56.285714285714285,54.833333333333336
2022-03-17,1,1,45,0,2022,3,17,5,50,45,56.714285714285715,54.9
2022-03-18,1,1,44,0,2022,3,18,6,58,54,56.0,54.9
2022-03-19,1,1,56,0,2022,3,19,7,71,49,54.0,54.56666666666667
2022-03-20,1,1,55,0,2022,3,20,1,66,49,51.857142857142854,54.8
2022-03-21,1,1,58,0,2022,3,21,2,55,66,50.285714285714285,55.0
2022-03-22,1,1,54,0,2022,3,22,3,43,69,50.714285714285715,54.733333333333334
2022-03-23,1,1,55,0,2022,3,23,4,54,57,52.285714285714285,54.233333333333334
2022-03-24,1,1,56,0,2022,3,24,5,45,47,52.42857142857143,54.166666666666664
2022-03-25,1,1,46,0,2022,3,25,6,44,45,54.0,54.46666666666667
2022-03-26,1,1,53,0,2022,3,26,7,56,53,54.285714285714285,54.5
2022-03-27,1,1,63,0,2022,3,27,1,55,49,53.857142857142854,54.5
2022-03-28,1,1,45,0,2022,3,28,2,58,70,55.0,54.96666666666667
2022-03-29,1,1,48,0,2022,3,29,3,54,57,53.142857142857146,54.13333333333333
2022-03-30,1,1,55,0,2022,3,30,4,55,44,52.285714285714285,53.833333333333336
2022-03-31,1,1,47,0,2022,3,31,5,56,53,52.285714285714285,54.2
2022-04-01,1,1,46,0,2022,4,1,6,46,59,51.0,54.0
2022-04-02,1,1,75,0,2022,4,2,7,53,47,51.0,53.56666666666667
2022-04-03,1,1,74,0,2022,4,3,1,63,53,54.142857142857146,54.5
2022-04-04,1,1,51,0,2022,4,4,2,45,61,55.714285714285715,55.2
2022-04-05,1,1,50,0,2022,4,5,3,48,71,56.57142857142857,54.86666666666667
2022-04-06,1,1,53,0,2022,4,6,4,55,51,56.857142857142854,54.166666666666664
2022-04-07,1,1,50,0,2022,4,7,5,47,50,56.57142857142857,54.233333333333334
2022-04-08,1,1,52,0,2022,4,8,6,46,51,57.0,54.233333333333334
2022-04-09,1,1,65,0,2022,4,9,7,75,50,57.857142857142854,54.266666666666666
2022-04-10,1,1,68,0,2022,4,10,1,74,58,56.42857142857143,54.766666666666666
2022-04-11,1,1,50,0,2022,4,11,2,51,71,55.57142857142857,55.1
2022-04-12,1,1,61,0,2022,4,12,3,50,66,55.42857142857143,54.4
2022-04-13,1,1,46,0,2022,4,13,4,53,55,57.0,54.233333333333334
2022-04-14,1,1,42,0,2022,4,14,5,50,43,56.0,53.93333333333333
2022-04-15,1,1,54,0,2022,4,15,6,52,54,54.857142857142854,53.9
2022-04-16,1,1,66,0,2022,4,16,7,65,45,55.142857142857146,53.9
2022-04-17,1,1,68,0,2022,4,17,1,68,44,55.285714285714285,54.6
2022-04-18,1,1,53,0,2022,4,18,2,50,56,55.285714285714285,55.4
2022-04-19,1,1,53,0,2022,4,19,3,61,55,55.714285714285715,55.3
2022-04-20,1,1,52,0,2022,4,20,4,46,58,54.57142857142857,55.233333333333334
2022-04-21,1,1,52,0,2022,4,21,5,42,54,55.42857142857143,55.03333333333333
2022-04-22,1,1,60,0,2022,4,22,6,54,55,56.857142857142854,54.96666666666667
2022-04-23,1,1,70,0,2022,4,23,7,66,56,57.714285714285715,55.13333333333333
2022-04-24,1,1,68,0,2022,4,24,1,68,46,58.285714285714285,55.6
2022-04-25,1,1,54,0,2022,4,25,2,53,53,58.285714285714285,56.333333333333336
2022-04-26,1,1,44,0,2022,4,26,3,53,63,58.42857142857143,56.36666666666667
2022-04-27,1,1,48,0,2022,4,27,4,52,45,57.142857142857146,55.733333333333334
2022-04-28,1,1,54,0,2022,4,28,5,52,48,56.57142857142857,55.833333333333336
2022-04-29,1,1,0,0,2022,4,29,6,60,55,56.857142857142854,56.03333333333333
2022-04-30,1,1,74,0,2022,4,30,7,70,47,48.285714285714285,54.2
2022-05-01,1,1,69,0,2022,5,1,1,68,46,48.857142857142854,55.1
2022-05-02,1,1,49,0,2022,5,2,2,54,75,49.0,55.86666666666667
2022-05-03,1,1,54,0,2022,5,3,3,44,74,48.285714285714285,55.0
2022-05-04,1,1,51,0,2022,5,4,4,48,51,49.714285714285715,54.333333333333336
2022-05-05,1,1,49,0,2022,5,5,5,54,50,50.142857142857146,54.333333333333336
2022-05-06,1,1,55,0,2022,5,6,6,0,53,49.42857142857143,54.3
2022-05-07,1,1,69,0,2022,5,7,7,74,50,57.285714285714285,54.36666666666667
2022-05-08,1,1,61,0,2022,5,8,1,69,52,56.57142857142857,55.0
2022-05-09,1,1,50,0,2022,5,9,2,49,65,55.42857142857143,55.3
2022-05-10,1,1,53,0,2022,5,10,3,54,68,55.57142857142857,54.8
2022-05-11,1,1,47,0,2022,5,11,4,51,50,55.42857142857143,54.3
2022-05-12,1,1,42,0,2022,5,12,5,49,61,54.857142857142854,54.2
2022-05-13,1,1,55,0,2022,5,13,6,55,46,53.857142857142854,53.56666666666667
2022-05-14,1,1,72,0,2022,5,14,7,69,42,53.857142857142854,53.86666666666667
2022-05-15,1,1,64,0,2022,5,15,1,61,54,54.285714285714285,54.86666666666667
2022-05-16,1,1,58,0,2022,5,16,2,50,66,54.714285714285715,55.2
2022-05-17,1,1,56,0,2022,5,17,3,53,68,55.857142857142854,54.93333333333333
2022-05-18,1,1,58,0,2022,5,18,4,47,53,56.285714285714285,54.53333333333333
2022-05-19,1,1,56,0,2022,5,19,5,42,53,57.857142857142854,54.7
2022-05-20,1,1,50,0,2022,5,20,6,55,52,59.857142857142854,54.8
2022-05-21,1,1,63,0,2022,5,21,7,72,52,59.142857142857146,54.733333333333334
2022-05-22,1,1,69,0,2022,5,22,1,64,60,57.857142857142854,55.1
2022-05-23,1,1,51,0,2022,5,23,2,58,70,58.57142857142857,55.4
2022-05-24,1,1,52,0,2022,5,24,3,56,68,57.57142857142857,54.766666666666666
2022-05-25,1,1,50,0,2022,5,25,4,58,54,57.0,54.233333333333334
2022-05-26,1,1,45,0,2022,5,26,5,56,44,55.857142857142854,54.1
2022-05-27,1,1,50,0,2022,5,27,6,50,48,54.285714285714285,54.13333333333333
2022-05-28,1,1,63,0,2022,5,28,7,63,54,54.285714285714285,54.2
2022-05-29,1,1,66,0,2022,5,29,1,69,0,54.285714285714285,54.5
2022-05-30,1,1,55,0,2022,5,30,2,51,74,53.857142857142854,56.7
2022-05-31,1,1,67,0,2022,5,31,3,52,69,54.42857142857143,56.06666666666667
2022-06-01,1,1,46,0,2022,6,1,4,50,49,56.57142857142857,56.0
2022-06-02,1,1,57,0,2022,6,2,5,45,54,56.0,55.9
2022-06-03,1,1,78,0,2022,6,3,6,50,51,57.714285714285715,56.0
2022-06-04,1,1,63,0,2022,6,4,7,63,49,61.714285714285715,56.9
2022-06-05,1,1,76,0,2022,6,5,1,66,55,61.714285714285715,57.36666666666667
2022-06-06,1,1,59,0,2022,6,6,2,55,69,63.142857142857146,58.06666666666667
2022-06-07,1,1,73,0,2022,6,7,3,67,61,63.714285714285715,57.733333333333334
2022-06-08,1,1,55,0,2022,6,8,4,46,50,64.57142857142857,58.13333333333333
2022-06-09,1,1,66,0,2022,6,9,5,57,53,65.85714285714286,58.3
2022-06-10,1,1,55,0,2022,6,10,6,78,47,67.14285714285714,58.733333333333334
2022-06-11,1,1,85,0,2022,6,11,7,63,42,63.857142857142854,59.0
2022-06-12,1,1,85,0,2022,6,12,1,76,55,67.0,60.43333333333333
2022-06-13,1,1,54,0,2022,6,13,2,59,72,68.28571428571429,61.43333333333333
2022-06-14,1,1,61,0,2022,6,14,3,73,64,67.57142857142857,60.833333333333336
2022-06-15,1,1,59,0,2022,6,15,4,55,58,65.85714285714286,60.733333333333334
2022-06-16,1,1,52,0,2022,6,16,5,66,56,66.42857142857143,60.766666666666666
2022-06-17,1,1,68,0,2022,6,17,6,55,58,64.42857142857143,60.63333333333333
2022-06-18,1,1,85,0,2022,6,18,7,85,56,66.28571428571429,60.96666666666667
2022-06-19,1,1,86,0,2022,6,19,1,85,50,66.28571428571429,61.93333333333333
2022-06-20,1,1,65,0,2022,6,20,2,54,63,66.42857142857143,63.13333333333333
2022-06-21,1,1,57,0,2022,6,21,3,61,69,68.0,63.2
2022-06-22,1,1,65,0,2022,6,22,4,59,51,67.42857142857143,62.8
2022-06-23,1,1,67,0,2022,6,23,5,52,52,68.28571428571429,63.266666666666666
2022-06-24,1,1,63,0,2022,6,24,6,68,50,70.42857142857143,63.766666666666666
2022-06-25,1,1,88,0,2022,6,25,7,85,45,69.71428571428571,64.2
2022-06-26,1,1,74,0,2022,6,26,1,86,50,70.14285714285714,65.63333333333334
2022-06-27,1,1,63,0,2022,6,27,2,65,63,68.42857142857143,66.43333333333334
2022-06-28,1,1,67,0,2022,6,28,3,57,66,68.14285714285714,66.43333333333334
2022-06-29,1,1,70,0,2022,6,29,4,65,55,69.57142857142857,66.46666666666667
2022-06-30,1,1,55,0,2022,6,30,5,67,67,70.28571428571429,66.96666666666667
2022-07-01,1,1,60,0,2022,7,1,6,63,46,68.57142857142857,66.56666666666666
2022-07-02,1,1,75,0,2022,7,2,7,88,57,68.14285714285714,67.03333333333333
2022-07-03,1,1,79,0,2022,7,3,1,74,78,66.28571428571429,67.63333333333334
2022-07-04,1,1,119,1,2022,7,4,2,63,63,67.0,67.66666666666667
2022-07-05,1,1,60,0,2022,7,5,3,67,76,75.0,69.53333333333333
2022-07-06,1,1,63,0,2022,7,6,4,70,59,74.0,69.0
2022-07-07,1,1,73,0,2022,7,7,5,55,73,73.0,69.13333333333334
2022-07-08,1,1,74,0,2022,7,8,6,60,55,75.57142857142857,69.13333333333334
2022-07-09,1,1,81,0,2022,7,9,7,75,66,77.57142857142857,69.76666666666667
2022-07-10,1,1,86,0,2022,7,10,1,79,55,78.42857142857143,70.26666666666667
2022-07-11,1,1,53,0,2022,7,11,2,119,85,79.42857142857143,71.3
2022-07-12,1,1,47,0,2022,7,12,3,60,85,70.0,70.23333333333333
2022-07-13,1,1,64,0,2022,7,13,4,63,54,68.14285714285714,68.96666666666667
2022-07-14,1,1,55,0,2022,7,14,5,73,61,68.28571428571429,69.3
2022-07-15,1,1,64,0,2022,7,15,6,74,59,65.71428571428571,69.1
2022-07-16,1,1,65,0,2022,7,16,7,81,52,64.28571428571429,69.26666666666667
2022-07-17,1,1,79,0,2022,7,17,1,86,68,62.0,69.7
2022-07-18,1,1,59,0,2022,7,18,2,53,85,61.0,70.06666666666666
2022-07-19,1,1,63,0,2022,7,19,3,47,86,61.857142857142854,69.2
2022-07-20,1,1,73,0,2022,7,20,4,64,65,64.14285714285714,68.43333333333334
2022-07-21,1,1,56,0,2022,7,21,5,55,57,65.42857142857143,68.7
2022-07-22,1,1,67,0,2022,7,22,6,64,65,65.57142857142857,68.66666666666667
2022-07-23,1,1,84,0,2022,7,23,7,65,67,66.0,68.73333333333333
2022-07-24,1,1,74,0,2022,7,24,1,79,63,68.71428571428571,69.3
2022-07-25,1,1,61,0,2022,7,25,2,59,88,68.0,69.66666666666667
2022-07-26,1,1,72,0,2022,7,26,3,63,74,68.28571428571429,68.76666666666667
2022-07-27,1,1,62,0,2022,7,27,4,73,63,69.57142857142857,68.7
2022-07-28,1,1,62,0,2022,7,28,5,56,67,68.0,68.66666666666667
2022-07-29,1,1,61,0,2022,7,29,6,67,70,68.85714285714286,68.5
2022-07-30,1,1,64,0,2022,7,30,7,84,55,68.0,68.2
2022-07-31,1,1,0,0,2022,7,31,1,74,60,65.14285714285714,68.5
2022-08-01,1,1,50,0,2022,8,1,2,61,75,54.57142857142857,66.5
2022-08-02,1,1,60,0,2022,8,2,3,72,79,53.0,65.66666666666667
2022-08-03,1,1,54,0,2022,8,3,4,62,119,51.285714285714285,65.03333333333333
2022-08-04,1,1,61,0,2022,8,4,5,62,60,50.142857142857146,62.86666666666667
2022-08-05,1,1,60,0,2022,8,5,6,61,63,50.0,62.9
2022-08-06,1,1,79,0,2022,8,6,7,64,73,49.857142857142854,62.8
2022-08-07,1,1,93,0,2022,8,7,1,0,74,52.0,63.0
2022-08-08,1,1,56,0,2022,8,8,2,50,81,65.28571428571429,63.63333333333333
2022-08-09,1,1,62,0,2022,8,9,3,60,86,66.14285714285714,62.8
2022-08-10,1,1,59,0,2022,8,10,4,54,53,66.42857142857143,62.0
2022-08-11,1,1,56,0,2022,8,11,5,61,47,67.14285714285714,62.2
2022-08-12,1,1,63,0,2022,8,12,6,60,64,66.42857142857143,62.5
2022-08-13,1,1,81,0,2022,8,13,7,79,55,66.85714285714286,62.46666666666667
2022-08-14,1,1,76,0,2022,8,14,1,93,64,67.14285714285714,63.333333333333336
2022-08-15,1,1,60,0,2022,8,15,2,56,65,64.71428571428571,63.733333333333334
2022-08-16,1,1,65,0,2022,8,16,3,62,79,65.28571428571429,63.56666666666667
2022-08-17,1,1,59,0,2022,8,17,4,59,59,65.71428571428571,63.1
2022-08-18,1,1,72,0,2022,8,18,5,56,63,65.71428571428571,63.1
2022-08-19,1,1,71,0,2022,8,19,6,63,73,68.0,63.4
2022-08-20,1,1,80,0,2022,8,20,7,81,56,69.14285714285714,63.333333333333336
2022-08-21,1,1,84,0,2022,8,21,1,76,67,69.0,64.13333333333334
2022-08-22,1,1,73,0,2022,8,22,2,60,84,70.14285714285714,64.7
2022-08-23,1,1,59,0,2022,8,23,3,65,74,72.0,64.33333333333333
2022-08-24,1,1,52,0,2022,8,24,4,59,61,71.14285714285714,63.833333333333336
2022-08-25,1,1,58,0,2022,8,25,5,72,72,70.14285714285714,63.53333333333333
2022-08-26,1,1,58,0,2022,8,26,6,71,62,68.14285714285714,63.06666666666667
2022-08-27,1,1,70,0,2022,8,27,7,80,62,66.28571428571429,62.93333333333333
2022-08-28,1,1,74,0,2022,8,28,1,84,61,64.85714285714286,63.2
2022-08-29,1,1,53,0,2022,8,29,2,73,64,63.42857142857143,63.63333333333333
2022-08-30,1,1,68,0,2022,8,30,3,59,0,60.57142857142857,63.266666666666666
2022-08-31,1,1,63,0,2022,8,31,4,52,50,61.857142857142854,65.53333333333333
2022-09-01,1,1,45,0,2022,9,1,5,58,60,63.42857142857143,65.96666666666667
2022-09-02,1,1,49,0,2022,9,2,6,58,54,61.57142857142857,65.46666666666667
2022-09-03,1,1,63,0,2022,9,3,7,70,61,60.285714285714285,65.3
2022-09-04,1,1,67,0,2022,9,4,1,74,60,59.285714285714285,65.36666666666666
2022-09-05,1,1,43,0,2022,9,5,2,53,79,58.285714285714285,65.6
2022-09-06,1,1,45,0,2022,9,6,3,68,93,56.857142857142854,64.4
2022-09-07,1,1,55,0,2022,9,7,4,63,56,53.57142857142857,62.8
2022-09-08,1,1,52,0,2022,9,8,5,45,62,52.42857142857143,62.766666666666666
2022-09-09,1,1,51,0,2022,9,9,6,49,59,53.42857142857143,62.43333333333333
2022-09-10,1,1,70,0,2022,9,10,7,63,56,53.714285714285715,62.166666666666664
2022-09-11,1,1,62,0,2022,9,11,1,67,63,54.714285714285715,62.63333333333333
2022-09-12,1,1,59,0,2022,9,12,2,43,81,54.0,62.6
2022-09-13,1,1,47,0,2022,9,13,3,45,76,56.285714285714285,61.86666666666667
2022-09-14,1,1,49,0,2022,9,14,4,55,60,56.57142857142857,60.9
2022-09-15,1,1,53,0,2022,9,15,5,52,65,55.714285714285715,60.53333333333333
2022-09-16,1,1,52,0,2022,9,16,6,51,59,55.857142857142854,60.13333333333333
2022-09-17,1,1,60,0,2022,9,17,7,70,72,56.0,59.9
2022-09-18,1,1,67,0,2022,9,18,1,62,71,54.57142857142857,59.5
2022-09-19,1,1,46,0,2022,9,19,2,59,80,55.285714285714285,59.36666666666667
2022-09-20,1,1,47,0,2022,9,20,3,47,84,53.42857142857143,58.233333333333334
2022-09-21,1,1,46,0,2022,9,21,4,49,73,53.42857142857143,57.0
2022-09-22,1,1,66,0,2022,9,22,5,53,59,53.0,56.1
2022-09-23,1,1,41,0,2022,9,23,6,52,52,54.857142857142854,56.333333333333336
2022-09-24,1,1,61,0,2022,9,24,7,60,58,53.285714285714285,55.96666666666667
2022-09-25,1,1,60,0,2022,9,25,1,67,58,53.42857142857143,56.06666666666667
2022-09-26,1,1,57,0,2022,9,26,2,46,70,52.42857142857143,56.13333333333333
2022-09-27,1,1,60,0,2022,9,27,3,47,74,54.0,55.7
2022-09-28,1,1,51,0,2022,9,28,4,46,53,55.857142857142854,55.233333333333334
2022-09-29,1,1,55,0,2022,9,29,5,66,68,56.57142857142857,55.166666666666664
2022-09-30,1,1,44,0,2022,9,30,6,41,63,55.0,54.733333333333334
2022-10-01,1,1,73,0,2022,10,1,7,61,45,55.42857142857143,54.1
2022-10-02,1,1,57,0,2022,10,2,1,60,49,57.142857142857146,55.03333333333333
2022-10-03,1,1,49,0,2022,10,3,2,57,63,56.714285714285715,55.3
2022-10-04,1,1,55,0,2022,10,4,3,60,67,55.57142857142857,54.833333333333336
2022-10-05,1,1,51,0,2022,10,5,4,51,43,54.857142857142854,54.43333333333333
2022-10-06,1,1,59,0,2022,10,6,5,55,45,54.857142857142854,54.7
2022-10-07,1,1,46,0,2022,10,7,6,44,55,55.42857142857143,55.166666666666664
2022-10-08,1,1,62,0,2022,10,8,7,73,52,55.714285714285715,54.86666666666667
2022-10-09,1,1,61,0,2022,10,9,1,57,51,54.142857142857146,55.2
2022-10-10,1,1,41,0,2022,10,10,2,49,70,54.714285714285715,55.53333333333333
2022-10-11,1,1,48,0,2022,10,11,3,55,62,53.57142857142857,54.56666666666667
2022-10-12,1,1,50,0,2022,10,12,4,51,59,52.57142857142857,54.1
2022-10-13,1,1,42,0,2022,10,13,5,59,47,52.42857142857143,53.8
2022-10-14,1,1,41,0,2022,10,14,6,46,49,50.0,53.63333333333333
2022-10-15,1,1,69,0,2022,10,15,7,62,53,49.285714285714285,53.36666666666667
2022-10-16,1,1,58,0,2022,10,16,1,61,52,50.285714285714285,53.9
2022-10-17,1,1,46,0,2022,10,17,2,41,60,49.857142857142854,54.1
2022-10-18,1,1,48,0,2022,10,18,3,48,67,50.57142857142857,53.63333333333333
2022-10-19,1,1,57,0,2022,10,19,4,50,46,50.57142857142857,53.0
2022-10-20,1,1,45,0,2022,10,20,5,42,47,51.57142857142857,53.36666666666667
2022-10-21,1,1,47,0,2022,10,21,6,41,46,52.0,53.3
2022-10-22,1,1,70,0,2022,10,22,7,69,66,52.857142857142854,53.333333333333336
2022-10-23,1,1,58,0,2022,10,23,1,58,41,53.0,53.46666666666667
2022-10-24,1,1,52,0,2022,10,24,2,46,61,53.0,54.03333333333333
2022-10-25,1,1,58,0,2022,10,25,3,48,60,53.857142857142854,53.733333333333334
2022-10-26,1,1,51,0,2022,10,26,4,57,57,55.285714285714285,53.666666666666664
2022-10-27,1,1,50,0,2022,10,27,5,45,60,54.42857142857143,53.46666666666667
2022-10-28,1,1,55,0,2022,10,28,6,47,51,55.142857142857146,53.13333333333333
2022-10-29,1,1,68,0,2022,10,29,7,70,55,56.285714285714285,53.266666666666666
2022-10-30,1,1,70,0,2022,10,30,1,58,44,56.0,53.7
2022-10-31,1,1,53,0,2022,10,31,2,52,73,57.714285714285715,54.56666666666667
2022-11-01,1,1,49,0,2022,11,1,3,58,57,57.857142857142854,53.9
2022-11-02,1,1,51,0,2022,11,2,4,51,49,56.57142857142857,53.63333333333333
2022-11-03,1,1,47,0,2022,11,3,5,50,55,56.57142857142857,53.7
2022-11-04,1,1,48,0,2022,11,4,6,55,51,56.142857142857146,53.43333333333333
2022-11-05,1,1,71,0,2022,11,5,7,68,59,55.142857142857146,53.333333333333336
2022-11-06,1,1,56,0,2022,11,6,1,70,46,55.57142857142857,53.733333333333334
2022-11-07,1,1,50,0,2022,11,7,2,53,62,53.57142857142857,54.06666666666667
2022-11-08,1,1,54,0,2022,11,8,3,49,61,53.142857142857146,53.666666666666664
2022-11-09,1,1,51,0,2022,11,9,4,51,41,53.857142857142854,53.43333333333333
2022-11-10,1,1,44,0,2022,11,10,5,47,48,53.857142857142854,53.766666666666666
2022-11-11,1,1,55,0,2022,11,11,6,48,50,53.42857142857143,53.63333333333333
2022-11-12,1,1,61,0,2022,11,12,7,71,42,54.42857142857143,53.8
2022-11-13,1,1,67,0,2022,11,13,1,56,41,53.0,54.43333333333333
2022-11-14,1,1,47,0,2022,11,14,2,50,69,54.57142857142857,55.3
2022-11-15,1,1,57,0,2022,11,15,3,54,58,54.142857142857146,54.56666666666667
2022-11-16,1,1,57,0,2022,11,16,4,51,46,54.57142857142857,54.53333333333333
2022-11-17,1,1,52,0,2022,11,17,5,44,48,55.42857142857143,54.9
2022-11-18,1,1,46,0,2022,11,18,6,55,57,56.57142857142857,55.03333333333333
2022-11-19,1,1,64,0,2022,11,19,7,61,45,55.285714285714285,54.666666666666664
2022-11-20,1,1,68,0,2022,11,20,1,67,47,55.714285714285715,55.3
